Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty,Year_Range
290,177381,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,France,Paris,0,0
291,177382,10683/14558,Serpent,Serpents,Wind,0,0,2,England,London,0,0
292,177386,10683/14558,Unknown,Unknown,Unknown,1915,1925,1,England,London,0,10
293,177389,10683/14558,Unknown,Unknown,Unknown,1955,1965,1,England,London,0,10
294,177392,10683/14558,Unknown,Unknown,Unknown,1935,1945,1,England,Unknown,0,10
295,177393,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2,0
296,177394,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
297,177395,10683/14558,Unknown,Unknown,Unknown,1965,1975,1,Germany,Hamburg,0,10
298,177405,10683/14558,Alto clarinet,Clarinets,Wind,0,0,2,United States of America,Boston,0,0
299,177406,10683/14558,Jew's harp,Jews's harps,Percussion,1975,1985,1,Thailand,Unknown,0,10
300,177407,10683/14558,Unknown,Unknown,Unknown,1950,1960,1,Denmark,Copenhagen,0,10
301,177383,10683/14558,Clarinet,Clarinets,Wind,0,0,2,Unknown,Unknown,0,0
302,177384,10683/14558,Ophicleide,Ophicleides,Wind,0,0,2,England,London,0,0
303,177385,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
304,177387,10683/14558,Lamellaphone,Lamellaphones/Sanzas,Percussion,1866,1900,1,England,London,0,34
305,177388,10683/14558,Flexatone,Unknown,Other,0,0,2,United States of America,Unknown,0,0
306,177390,10683/14558,Piccolo flute,Flutes,Wind,1889,1930,1,England,London,0,41
307,177391,10683/14558,Chime bar,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2,0
308,177400,10683/14558,Metallophone,Metallophones/Steeldrums,Percussion,1914,1924,1,Unknown,Unknown,2,10
309,177396,10683/14558,Pianino,Unknown,Other,1805,1815,1,England,London,0,10
310,177397,10683/14558,Whip,Clappers,Percussion,0,0,2,Unknown,Unknown,2,0
311,177398,10683/14558,Transverse flute,Flutes,Wind,1852,1853,1,England,London,0,1
312,177401,10683/14558,Transverse flute,Flutes,Wind,1845,1857,1,England,London,0,12
313,177399,10683/14558,Whip,Clappers,Percussion,1915,1925,1,Unknown,Unknown,2,10
314,177402,10683/14558,Whip,Clappers,Percussion,0,0,2,Unknown,Unknown,2,0
315,177403,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,Aldershot,0,0
316,177404,10683/14558,Castanets,Castanets,Percussion,0,0,2,Unknown,Unknown,2,0
317,177409,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Unknown,Unknown,2,99
318,177411,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Unknown,Unknown,2,99
319,177428,10683/14558,Baritone saxhorn,Saxhorns,Wind,1855,1865,1,United States of America,Lyons,0,10
320,177414,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
321,177408,10683/14558,Musical glasses,Unknown,Other,0,0,2,Unknown,Unknown,1,0
322,177410,10683/14558,Musical glasses,Unknown,Other,0,0,2,Unknown,Unknown,1,0
323,177412,10683/14558,Musical glasses,Unknown,Other,0,0,2,Unknown,Unknown,1,0
324,177413,10683/14558,Ratchet,Ratchets,Percussion,0,0,2,Unknown,Unknown,2,0
325,177415,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
326,177416,10683/14558,Cornet,Cornets,Wind,0,0,2,England,Unknown,0,0
327,177417,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
328,177421,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
329,177418,10683/14558,Serpent,Serpents,Wind,0,0,2,England,Liverpool,0,0
330,177419,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
331,177420,10683/14558,Tuba,Tubas,Wind,1871,1871,0,England,Unknown,0,0
332,177422,10683/14558,Cornet,Cornets,Wind,1842,1862,1,United States of America,Worcester,0,20
333,177423,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
334,177424,10683/14558,Castanets,Castanets,Percussion,0,0,2,Unknown,Unknown,2,0
335,177425,10683/14558,Slide trumpet,Trumpets,Wind,1863,1871,1,England,London,0,8
336,177426,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,Hungary,Budapest,0,10
337,177427,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
338,177429,10683/14558,Alto clarinet,Clarinets,Wind,1850,1920,1,Unknown,Unknown,2,70
339,177430,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
340,177431,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Germany,Munich,0,10
341,177432,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,France,Paris,0,34
342,177433,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
343,177434,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
344,177435,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1855,1865,1,United States of America,Lyons,0,10
345,177436,10683/14558,Cornet,Cornets,Wind,0,0,2,France,Paris,0,0
346,177437,10683/14558,Valve trumpet,Trumpets,Wind,2011,2011,0,England,York (unitary authority),0,0
347,177438,10683/14558,Clarinet,Clarinets,Wind,1896,1896,0,England,London,0,0
348,177439,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
349,177440,10683/14558,Cornet,Cornets,Wind,0,0,2,France,Paris,0,0
350,177441,10683/14558,Clarinet,Clarinets,Wind,1904,1904,0,England,London,0,0
351,177442,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1935,1,France,Paris,0,34
352,177443,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1866,1900,1,France,Paris,0,34
353,177444,10683/14558,Clarinet,Clarinets,Wind,1845,1900,1,Italy,Unknown,0,55
354,177445,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
355,177446,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1835,1845,1,Unknown,Unknown,1,10
356,177447,10683/14558,Clarinet,Clarinets,Wind,1800,1820,1,Unknown,Unknown,2,20
357,177448,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
358,177449,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
359,177450,10683/14558,Clarinet,Clarinets,Wind,1930,1940,1,Germany,Unknown,0,10
360,177463,10683/14558,Ukulele,Guitars,Strings,0,0,2,Unknown,Unknown,2,0
361,177451,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
362,177464,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
363,177452,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
364,177453,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,United States of America,Unknown,0,0
365,177485,10683/14558,Bagpipe,Bagpipes,Wind,0,0,2,Unknown,Unknown,1,0
366,177491,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
367,177495,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1895,1905,1,England,London,0,10
368,177496,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
369,177498,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
370,177477,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
371,177478,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,France,Unknown,0,10
372,177510,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
373,177515,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
374,177516,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
375,177503,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
376,177517,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
377,177523,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
378,177504,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
379,177505,10683/14558,Electric guitar,Guitars,Strings,0,0,2,United States of America,Unknown,0,0
380,177530,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Hungary,Budapest,0,0
381,177531,10683/14558,Natural trumpet,Trumpets,Wind,1901,1935,1,Belgium,Unknown,0,34
382,177532,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1935,1,United States of America,Elkhart,0,34
383,177533,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,2005,2005,0,Unknown,Unknown,0,0
384,177534,10683/14558,Alto saxhorn,Saxhorns,Wind,1855,1865,1,France,Paris,0,10
385,177550,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
386,177551,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
387,177552,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
388,177585,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
389,177580,10683/14558,Clarinet,Clarinets,Wind,1785,1795,1,England,London,0,10
390,177581,10683/14558,Naturhorn,Horns,Wind,0,0,2,Unknown,Unknown,2,0
391,177582,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
392,177583,10683/14558,Valve horn,Horns,Wind,0,0,2,France,Paris,0,0
393,177631,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
394,177632,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
395,177634,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
396,177621,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,England,London,0,10
397,177636,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
398,177653,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,England,London,0,10
399,177622,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,England,London,0,10
400,177623,10683/14558,Clarinet,Clarinets,Wind,1835,1860,1,Germany,Unknown,0,25
401,177674,10683/14558,Cymbals,Cymbals,Percussion,1845,1855,1,India,Unknown,0,10
402,177683,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
403,177684,10683/14558,Sheng,Mouth organs,Wind,0,0,2,China,Unknown,0,0
404,177685,10683/14558,Northumbrian pipe,Bagpipes,Wind,1815,1825,1,England,North Shields,0,10
405,177686,10683/14558,Sheng,Mouth organs,Wind,0,0,2,China,Unknown,0,0
406,177693,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
407,177698,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
408,177675,10683/14558,Union pipe,Bagpipes,Wind,1835,1845,1,Republic of Ireland,Dublin,0,10
409,177676,10683/14558,Sheng,Mouth organs,Wind,1862,1871,1,China,Unknown,0,9
410,177722,10683/14558,Tabla,Kettledrums,Percussion,0,0,2,India,Unknown,0,0
411,177729,10683/14558,Cymbals,Cymbals,Percussion,0,0,2,China,Unknown,0,0
412,177733,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
413,177731,10683/14558,Clarinet,Clarinets,Wind,1918,1928,1,England,London,0,10
414,177732,10683/14558,Bell,Bells,Percussion,0,0,2,China,Unknown,0,0
415,177770,10683/14558,Tambourine,Drums,Percussion,0,0,2,Great Britain,Unknown,0,0
416,177779,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
417,177790,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
418,177803,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
419,177794,10683/14558,Unknown,Unknown,Unknown,1833,1867,1,Unknown,Unknown,1,34
420,177800,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
421,177801,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
422,177805,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
423,177806,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
424,177807,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
425,177808,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
426,177809,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
427,177810,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
428,177784,10683/14558,Darabukka,Drums,Percussion,1967,2000,1,Egypt,Unknown,0,33
429,177785,10683/14558,Jinghu,Fiddles,Strings,0,0,2,China,Unknown,0,0
430,177786,10683/14558,Ratchet,Ratchets,Percussion,0,0,2,Unknown,Unknown,2,0
431,177787,10683/14558,Ratchet,Ratchets,Percussion,0,0,2,Unknown,Unknown,2,0
432,177802,10683/14558,Bass drum,Drums,Percussion,1920,1930,1,England,London,0,10
433,177788,10683/14558,Banhu,Fiddles,Strings,0,0,2,China,Unknown,0,0
434,177789,10683/14558,Sousaphone,Tubas,Wind,0,0,2,England,London,0,0
435,177791,10683/14558,Bass horn,Serpents,Wind,1805,1815,1,Scotland,Edinburgh,0,10
436,177792,10683/14558,Kamanche,Fiddles,Strings,0,0,2,India,Unknown,0,0
437,177793,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
438,177795,10683/14558,Reed horn,Hunting horns,Wind,0,0,2,Unknown,Unknown,0,0
439,177796,10683/14558,Sousaphone,Tubas,Wind,0,0,2,England,London,0,0
440,177797,10683/14558,Darabukka,Drums,Percussion,1967,2000,1,Unknown,Unknown,1,33
441,177798,10683/14558,Bassoon,Bassoons,Wind,1795,1805,1,England,London,0,10
442,177799,10683/14558,Sanxian,Lutes,Strings,1862,1871,1,China,Unknown,0,9
443,177804,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
444,177811,10683/14558,Yueqin,Lutes,Strings,1862,1871,1,China,Unknown,0,9
445,177812,10683/14558,Naturhorn,Horns,Wind,1766,1800,1,Unknown,Unknown,1,34
446,177813,10683/14558,Pipa,Lutes,Strings,0,0,2,China,Unknown,0,0
447,177814,10683/14558,Tamtam,Drums,Percussion,1925,1935,1,China,Unknown,0,10
448,177815,10683/14558,Alto saxhorn,Saxhorns,Wind,1896,1901,1,England,London,0,5
449,177816,10683/14558,Koto,Zithers,Strings,0,0,2,China,Unknown,0,0
450,177817,10683/14558,Naturhorn,Horns,Wind,1766,1800,1,Unknown,Unknown,1,34
451,177818,10683/14558,Fiddle,Fiddles,Strings,1862,1871,1,Myanmar (Burma),Unknown,0,9
452,177819,10683/14558,Natural trumpet,Trumpets,Wind,1835,1845,1,England,London,0,10
453,177821,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
454,177824,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
455,177825,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
456,177826,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
457,177830,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
458,177837,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2,0
459,177820,10683/14558,Pipa,Lutes,Strings,1862,1871,1,China,Unknown,0,9
460,177822,10683/14558,Yueqin,Lutes,Strings,1862,1871,1,China,Unknown,0,9
461,177823,10683/14558,Bass trombone,Trombones,Wind,1950,1950,0,England,London,0,0
462,177827,10683/14558,Bell harp,Zithers,Strings,1700,1750,1,England,Unknown,0,50
463,177828,10683/14558,Plectrum,Plectra,Plectrum,1700,1750,1,England,Unknown,0,50
464,177829,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,England,London,0,10
465,177831,10683/14558,Plectrum,Plectra,Plectrum,1700,1750,1,England,Unknown,0,50
466,177832,10683/14558,Clarinet,Clarinets,Wind,1875,1885,1,United States of America,Unknown,0,10
467,177833,10683/14558,Omnitonic horn,Horns,Wind,1830,1840,1,Belgium,Brussels,0,10
468,177834,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,United States of America,Unknown,0,10
469,177835,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
470,177836,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,Italy,Unknown,0,10
471,177840,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
472,177844,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
473,177847,10683/14558,Unknown,Unknown,Unknown,1929,1929,0,Scotland,Edinburgh,0,0
474,177850,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
475,177853,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
476,177838,10683/14558,Viola d'amore,Viols,Strings,1701,1800,1,Unknown,Unknown,0,99
477,177839,10683/14558,Clarinet,Clarinets,Wind,1920,1929,1,England,London,0,9
478,177841,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,Unknown,Unknown,0,0
479,177842,10683/14558,Viol,Viols,Strings,1696,1696,0,Germany,Hamburg,0,0
480,177843,10683/14558,Bass clarinet,Clarinets,Wind,1875,1920,1,France,Paris,0,45
481,177845,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
482,177846,10683/14558,Clarinet,Clarinets,Wind,1820,1840,1,France,Paris,0,20
483,177848,10683/14558,Keyed trumpet,Trumpets,Wind,1825,1835,1,England,London,0,10
484,177849,10683/14558,Clarinet,Clarinets,Wind,1875,1900,1,France,Paris,0,25
485,177851,10683/14558,Cornet,Cornets,Wind,0,0,2,United States of America,Exeter,0,0
486,177852,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2,0
487,177854,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
488,177856,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
489,177860,10683/14558,Unknown,Unknown,Unknown,1825,1835,1,Unknown,Unknown,2,10
490,177863,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
491,177865,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2,0
492,177866,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
493,177855,10683/14558,Clarinet,Clarinets,Wind,1875,1920,1,England,London,0,45
494,177857,10683/14558,Bass drum,Drums,Percussion,0,0,2,Great Britain,Unknown,0,0
495,177858,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
496,177871,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,France,Paris,0,10
497,177859,10683/14558,Clarinet,Clarinets,Wind,1801,1900,1,Unknown,Unknown,0,99
498,177861,10683/14558,Koto,Zithers,Strings,1963,1963,0,Japan,Unknown,0,0
499,177862,10683/14558,Clarinet,Clarinets,Wind,0,0,2,Unknown,Unknown,1,0
500,177864,10683/14558,Viol,Viols,Strings,1695,1705,1,Unknown,Unknown,0,10
501,177867,10683/14558,Sultana,Viols,Strings,1755,1765,1,England,Unknown,0,10
502,177868,10683/14558,Serpent,Serpents,Wind,1820,1830,1,England,London,0,10
503,177869,10683/14558,Transverse flute,Flutes,Wind,1701,1800,1,Scotland,Unknown,0,99
504,177870,10683/14558,Tenor oboe,Oboes,Wind,1780,1790,1,England,Newark,0,10
505,177872,10683/14558,Valve trumpet,Trumpets,Wind,1825,1835,1,England,London,0,10
506,177874,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
507,177877,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
508,177879,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
509,177881,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
510,177884,10683/14558,Unknown,Unknown,Unknown,1901,2000,1,Unknown,Unknown,2,99
511,177886,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
512,177888,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
513,177873,10683/14558,Clarinet,Clarinets,Wind,1905,1915,1,United States of America,Unknown,0,10
514,177875,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1820,1830,1,Unknown,Unknown,1,10
515,177876,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,Germany,Unknown,0,10
516,177878,10683/14558,Neapolitan mandolin,Mandolins,Strings,1701,1800,1,Unknown,Unknown,1,99
517,177880,10683/14558,Guitar,Guitars,Strings,1735,1750,1,Unknown,Unknown,0,15
518,177882,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,Unknown,Unknown,1,0
519,177883,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1855,1865,1,Unknown,Unknown,1,10
520,177885,10683/14558,Serpentcleide,Ophicleides,Wind,1855,1865,1,Unknown,Unknown,2,10
521,177887,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,1,0
522,177889,10683/14558,Bass tuba,Tubas,Wind,1882,1912,1,Unknown,Unknown,0,30
523,177890,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
524,177891,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
525,177893,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
526,177892,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,Unknown,Unknown,1,0
527,177894,10683/14558,Unknown,Unknown,Unknown,1945,1955,1,Unknown,Unknown,2,10
528,177895,10683/14558,Cornet,Cornets,Wind,1893,1903,1,England,London,0,10
529,177896,10683/14558,Tenor trombone,Trombones,Wind,1905,1915,1,Belgium,Brussels,0,10
530,177897,10683/14558,Oboe,Oboes,Wind,1905,1915,1,Belgium,Brussels,0,10
531,177898,10683/14558,Transverse flute,Flutes,Wind,1801,1835,1,Unknown,Unknown,2,34
532,177899,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
533,177900,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,1,0
534,177901,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
535,177902,10683/14558,Transverse flute,Flutes,Wind,1823,1838,1,England,London,0,15
536,177903,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
537,177904,10683/14558,Transverse flute,Flutes,Wind,0,0,2,China,Shanghai,0,0
538,177906,10683/14558,Unknown,Unknown,Unknown,1895,1905,1,England,London,0,10
539,177918,10683/14558,Tuba,Tubas,Wind,1901,1911,1,England,London,0,10
540,177920,10683/14558,Cornet,Cornets,Wind,0,0,2,Unknown,Unknown,2,0
541,177905,10683/14558,Side drum,Drums,Percussion,1855,1865,1,Unknown,Unknown,0,10
542,177907,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
543,177908,10683/14558,Clarinet,Clarinets,Wind,1898,1898,0,England,London,0,0
544,177909,10683/14558,Transverse flute,Flutes,Wind,1819,1839,1,France,Paris,0,20
545,177910,10683/14558,Transverse flute,Flutes,Wind,1813,1824,1,England,London,0,11
546,177911,10683/14558,Clarinet,Clarinets,Wind,1900,1900,0,England,London,0,0
547,177912,10683/14558,Ballad horn,Saxhorns,Wind,1896,1896,0,England,London,0,0
548,177913,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
549,177914,10683/14558,Unknown,Beaters,Beaters,1980,1980,0,Scotland,Coatbridge,0,0
550,177915,10683/14558,Fanfare trumpet,Trumpets,Wind,1878,1885,1,France,Paris,0,7
551,177916,10683/14558,Clarinet,Clarinets,Wind,1925,1935,1,Belgium,Brussels,0,10
552,177917,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
553,177919,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
554,177921,10683/14558,Baritone saxhorn,Saxhorns,Wind,1863,1872,1,France,Paris,0,9
555,177923,10683/14558,Unknown,Unknown,Unknown,1991,1991,0,Japan,Unknown,0,0
556,177935,10683/14558,Unknown,Unknown,Unknown,1960,1970,1,Scotland,Edinburgh,0,10
557,177940,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
558,177941,10683/14558,Unknown,Unknown,Unknown,1801,1900,1,Unknown,Unknown,2,99
559,177943,10683/14558,Unknown,Unknown,Unknown,1901,1935,1,Unknown,Unknown,1,34
560,177945,10683/14558,Unknown,Unknown,Unknown,1701,1735,1,England,Unknown,0,34
